id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0110,01,10,119430,58438,80106,60992,19114,39324,100.0,48.930754416813194,67.07359959809092,51.069245583186806,16.00435401490413,32.92640040190907
0120,01,20,87665,46182,58640,41483,17157,29025,100.0,52.68008897507557,66.89100553242457,47.31991102492443,19.571094507500142,33.10899446757543
0130,01,30,77359,49629,48492,27730,20762,28867,100.0,64.15413849713673,62.68436768831035,35.84586150286327,26.83850618544707,37.315632311689654
0140,01,40,101238,58067,64112,43171,20941,37126,100.0,57.35692131413106,63.327999367826315,42.64307868586894,20.684920681957365,36.67200063217369
0210,02,10,40347,27853,26036,12494,13542,14311,100.0,69.03363323171487,64.53020051057081,30.966366768285127,33.563833742285674,35.4697994894292
0220,02,20,64533,28599,47387,35934,11453,17146,100.0,44.316861140811675,73.43064788557793,55.68313885918832,17.7475090263896,26.569352114422077
0230,02,30,46829,25333,31278,21496,9782,15551,100.0,54.09682034636657,66.79194516218583,45.90317965363343,20.888765508552392,33.208054837814174
0240,02,40,50698,19516,37747,31182,6565,12951,100.0,38.49461517219614,74.45461359422463,61.50538482780385,12.949228766420767,25.54538640577538
0250,02,50,86607,32317,64071,54290,9781,22536,100.0,37.31453577655386,73.97900862516886,62.68546422344614,11.293544401722725,26.02099137483113
0310,03,10,16628,3390,14235,13238,997,2393,100.0,20.387298532595622,85.60861197979312,79.61270146740438,5.995910512388742,14.39138802020688
0320,03,20,47194,7948,42909,39246,3663,4285,100.0,16.841123871678604,90.92045599016824,83.1588761283214,7.761579861846844,9.079544009831759
0330,03,30,35831,5771,32411,30060,2351,3420,100.0,16.106165052608077,90.45519243113505,83.89383494739192,6.561357483743127,9.544807568864949
0340,03,40,92096,18566,81446,73530,7916,10650,100.0,20.159398888116748,88.43597984711606,79.84060111188325,8.595378735232801,11.564020152883947
0350,03,50,56055,12644,47492,43411,4081,8563,100.0,22.55641780394256,84.72393185264472,77.44358219605745,7.28034965658728,15.276068147355277
0360,03,60,104678,33398,82220,71280,10940,22458,100.0,31.905462465847645,78.54563518599896,68.09453753415235,10.451097651846615,21.454364814001032
0370,03,70,60686,21069,46985,39617,7368,13701,100.0,34.71805688297136,77.42312889299015,65.28194311702865,12.141185775961507,22.576871107009854
0410,04,10,19151,10137,13496,9014,4482,5655,100.0,52.93196177745288,70.47151584773641,47.06803822254712,23.403477625189282,29.52848415226359
0420,04,20,40409,13677,32495,26732,5763,7914,100.0,33.8464203519018,80.41525402756811,66.15357964809819,14.261674379469921,19.584745972431882
0430,04,30,106032,49505,77089,56527,20562,28943,100.0,46.68873547608269,72.70352346461446,53.31126452391731,19.39225894069715,27.296476535385544
0440,04,40,52949,18476,43255,34473,8782,9694,100.0,34.89395456004834,81.69181665376117,65.10604543995166,16.585771213809515,18.308183346238835
0450,04,50,115457,50578,86509,64879,21630,28948,100.0,43.80678521007821,74.92746217206407,56.19321478992178,18.734247382142268,25.072537827935943
0510,05,10,107047,45595,80978,61452,19526,26069,100.0,42.59344026455669,75.64714564630489,57.40655973544331,18.240585910861583,24.352854353695104
0520,05,20,89673,34193,70186,55480,14706,19487,100.0,38.13076399808192,78.26882116133062,61.86923600191808,16.39958515941253,21.731178838669386
0530,05,30,30750,15291,22913,15459,7454,7837,100.0,49.72682926829268,74.51382113821138,50.27317073170732,24.240650406504066,25.486178861788616
0540,05,40,19926,3750,18575,16176,2399,1351,100.0,18.819632640770852,93.21991368061828,81.18036735922914,12.03954632138914,6.780086319381712
0610,06,10,75060,25241,61924,49819,12105,13136,100.0,33.62776445510258,82.49933386624035,66.37223554489742,16.127098321342924,17.50066613375966
0620,06,20,78931,24252,66239,54679,11560,12692,100.0,30.725570434936845,83.9201327741952,69.27442956506316,14.645703209132027,16.07986722580482
0630,06,30,83916,23604,71394,60312,11082,12522,100.0,28.128128128128125,85.07793507793508,71.87187187187187,13.206063206063206,14.922064922064923
0640,06,40,69228,17950,59794,51278,8516,9434,100.0,25.928814930374994,86.37256601375167,74.07118506962502,12.301380944126654,13.627433986248338
0710,07,10,49739,25723,34584,24016,10568,15155,100.0,51.71595729709081,69.5309515671807,48.28404270290918,21.246908864271496,30.469048432819317
0720,07,20,51752,21750,39351,30002,9349,12401,100.0,42.02736126140053,76.03764105735044,57.97263873859947,18.065002318750967,23.96235894264956
0730,07,30,46338,16075,37966,30263,7703,8372,100.0,34.69075057188485,81.93275497431914,65.30924942811515,16.62350554620398,18.06724502568087
0740,07,40,64161,26046,50321,38115,12206,13840,100.0,40.594753822415484,78.42926388304421,59.405246177584516,19.024017705459702,21.570736116955782
0750,07,50,52141,19269,42428,32872,9556,9713,100.0,36.95556280086688,81.37166529218848,63.04443719913312,18.32722809305537,18.62833470781151
0760,07,60,84392,27062,71484,57330,14154,12908,100.0,32.06702057067021,84.70471134704711,67.9329794293298,16.771731917717318,15.295288652952888
0810,08,10,163852,92914,106391,70938,35453,57461,100.0,56.70605180284647,64.93115738593364,43.29394819715353,21.63720918878012,35.068842614066355
0820,08,20,72009,28694,57682,43315,14367,14327,100.0,39.84779680317738,80.10387590440084,60.15220319682262,19.95167270757822,19.89612409559916
0830,08,30,37825,19997,29610,17828,11782,8215,100.0,52.86715135492399,78.28155981493721,47.13284864507601,31.148711169861205,21.71844018506279
0840,08,40,53414,16668,46544,36746,9798,6870,100.0,31.205301980754108,87.13820346725576,68.79469801924589,18.343505448009886,12.861796532744224
0910,09,10,63740,14459,55302,49281,6021,8438,100.0,22.684342641983058,86.76184499529339,77.31565735801695,9.446187637276436,13.23815500470662
0920,09,20,69711,18475,56323,51236,5087,13388,100.0,26.502273672734578,80.79499648549009,73.49772632726543,7.297270158224671,19.205003514509905
0930,09,30,54674,9878,49267,44796,4471,5407,100.0,18.06708856129056,90.11047298533124,81.93291143870944,8.177561546621796,9.889527014668765
0940,09,40,37743,4839,34921,32904,2017,2822,100.0,12.820920435577458,92.52311686935326,87.17907956442255,5.3440373049307155,7.476883130646743
0950,09,50,54489,6631,50533,47858,2675,3956,100.0,12.169428692029584,92.739819046046,87.83057130797042,4.909247738075575,7.260180953954009
1010,10,10,113033,31014,95469,82019,13450,17564,100.0,27.438004830447742,84.46117505507242,72.56199516955225,11.899179885520157,15.538824944927587
1020,10,20,85514,23869,69273,61645,7628,16241,100.0,27.91238861472975,81.00778819842364,72.08761138527025,8.920176813153402,18.99221180157635
1030,10,30,29854,5541,26890,24313,2577,2964,100.0,18.560326924365246,90.07168218664165,81.43967307563476,8.6320091110069,9.928317813358344
1040,10,40,49238,4526,47287,44712,2575,1951,100.0,9.192087412161339,96.0376132255575,90.80791258783866,5.229700637718835,3.9623867744425034
1110,11,10,63023,19204,50353,43819,6534,12670,100.0,30.47141519762626,79.89622836107453,69.52858480237374,10.367643558700792,20.103771638925473
1120,11,20,50640,14443,40857,36197,4660,9783,100.0,28.52093206951027,80.68127962085309,71.47906793048973,9.202211690363349,19.31872037914692
1130,11,30,75390,26556,57338,48834,8504,18052,100.0,35.224830879426975,76.05517973205995,64.77516912057301,11.280010611486935,23.944820267940045
1140,11,40,77962,23559,62291,54403,7888,15671,100.0,30.218568020317594,79.89918165259998,69.78143197968241,10.117749672917576,20.100818347400015
1150,11,50,32671,6236,28906,26435,2471,3765,100.0,19.087263934376054,88.47601848734351,80.91273606562395,7.563282421719568,11.523981512656484
1210,12,10,55723,27062,39834,28661,11173,15889,100.0,48.56522441361736,71.48574197369129,51.43477558638264,20.05096638730865,28.514258026308703
1220,12,20,54572,23724,40644,30848,9796,13928,100.0,43.4728432163014,74.4777541596423,56.527156783698594,17.95059737594371,25.522245840357694
1240,12,40,57425,8649,53793,48776,5017,3632,100.0,15.061384414453634,93.67522855898999,84.93861558554636,8.736612973443622,6.324771441010013
1250,12,50,48452,12526,41429,35926,5503,7023,100.0,25.852389994221088,85.50524230165938,74.14761000577892,11.357632295880459,14.494757698340626
1260,12,60,49600,24948,36661,24652,12009,12939,100.0,50.29838709677419,73.9133064516129,49.70161290322581,24.211693548387096,26.086693548387096
