id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0110,01,10,124130,64439,79959,59691,20268,44171,100.0,51.91251107709659,64.41553210343994,48.08748892290341,16.328043180536532,35.58446789656006
0120,01,20,90266,49255,58350,41011,17339,31916,100.0,54.56650344537256,64.64227948507744,45.43349655462743,19.208782930450003,35.35772051492256
0130,01,30,79328,51829,48216,27499,20717,31112,100.0,65.3350645421541,60.780556676079065,34.66493545784591,26.11562121823316,39.21944332392094
0140,01,40,103555,61313,63456,42242,21214,40099,100.0,59.20815025831684,61.27758196127662,40.79184974168316,20.48573221959345,38.72241803872338
0210,02,10,41446,29028,25793,12418,13375,15653,100.0,70.03812189354824,62.23278482845148,29.961878106451767,32.27090672199971,37.76721517154852
0220,02,20,64847,29542,47041,35305,11736,17806,100.0,45.55646367603744,72.54152081052322,54.44353632396256,18.097984486560673,27.45847918947677
0230,02,30,46467,25273,30892,21194,9698,15575,100.0,54.38913637635311,66.4815890847268,45.61086362364689,20.870725461079907,33.51841091527321
0240,02,40,52415,22021,37630,30394,7236,14785,100.0,42.01278260040065,71.79242583229991,57.98721739959936,13.805208432700564,28.207574167700084
0250,02,50,88450,35495,63540,52955,10585,24910,100.0,40.13001695873375,71.83719615602035,59.86998304126625,11.967213114754099,28.16280384397965
0310,03,10,17758,4710,14099,13048,1051,3659,100.0,26.523257123549946,79.39520216240568,73.47674287645005,5.918459285955626,20.604797837594326
0320,03,20,48448,9749,42544,38699,3845,5904,100.0,20.12260568031704,87.81373844121532,79.87739431968296,7.936344121532364,12.186261558784677
0330,03,30,37026,7275,32204,29751,2453,4822,100.0,19.648355209852536,86.97671906228057,80.35164479014746,6.625074272133095,13.02328093771944
0340,03,40,94434,21617,81119,72817,8302,13315,100.0,22.891119723828282,85.90020543448334,77.10888027617172,8.791325158311626,14.099794565516657
0350,03,50,56954,14572,46652,42382,4270,10302,100.0,25.585560276714542,81.91171822874601,74.41443972328547,7.497278505460548,18.088281771253996
0360,03,60,107505,37629,81436,69876,11560,26069,100.0,35.002092925910425,75.75089530719501,64.99790707408958,10.752988233105437,24.249104692804984
0370,03,70,61282,22462,46294,38820,7474,14988,100.0,36.65350347573513,75.54257367579386,63.34649652426487,12.196077151528998,24.45742632420613
0410,04,10,19454,10716,13334,8738,4596,6120,100.0,55.0837873959083,68.54117405160892,44.916212604091704,23.62496144751722,31.458825948391077
0420,04,20,40968,14679,32147,26289,5858,8821,100.0,35.83040421792619,78.46856082796329,64.16959578207381,14.298965045889474,21.531439172036713
0430,04,30,108519,52746,76876,55773,21103,31643,100.0,48.605313355264975,70.84105087588348,51.394686644735025,19.446364231148465,29.15894912411651
0440,04,40,54425,20501,43094,33924,9170,11331,100.0,37.66835094166284,79.1805236564079,62.331649058337156,16.84887459807074,20.8194763435921
0450,04,50,118062,53951,86030,64111,21919,32032,100.0,45.697176060036256,72.86849282580339,54.30282393996375,18.565668885839642,27.131507174196607
0510,05,10,110908,50706,80105,60202,19903,30803,100.0,45.71897428499297,72.22653009701735,54.28102571500703,17.945504382010316,27.77346990298265
0520,05,20,91938,37839,69076,54099,14977,22862,100.0,41.15708412190824,75.13324196741283,58.84291587809176,16.290326089321063,24.866758032587178
0530,05,30,32574,17040,23456,15534,7922,9118,100.0,52.311659605820594,72.00835021796524,47.688340394179406,24.320009823785842,27.99164978203475
0540,05,40,20096,4036,18460,16060,2400,1636,100.0,20.083598726114648,91.85907643312102,79.91640127388536,11.94267515923567,8.140923566878982
0610,06,10,76378,27350,61238,49028,12210,15140,100.0,35.8087407368614,80.17753803451255,64.1912592631386,15.986278771373955,19.822461965487445
0620,06,20,79986,26148,65557,53838,11719,14429,100.0,32.69072087615333,81.96059310379317,67.30927912384668,14.65131397994649,18.039406896206835
0630,06,30,84396,25287,70359,59109,11250,14037,100.0,29.962320489122707,83.36769515142898,70.0376795108773,13.330015640551684,16.63230484857102
0640,06,40,69755,19315,59029,50440,8589,10726,100.0,27.689771342556092,84.6233244928679,72.31022865744391,12.313095835423985,15.376675507132106
0710,07,10,50320,26567,34391,23753,10638,15929,100.0,52.796104928457865,68.3445945945946,47.20389507154213,21.140699523052465,31.655405405405407
0720,07,20,52541,22651,39508,29890,9618,13033,100.0,43.11109419310634,75.19460992367864,56.88890580689366,18.305704116784987,24.80539007632135
0730,07,30,46946,17059,37731,29887,7844,9215,100.0,36.33749414220594,80.3710646274443,63.66250585779406,16.708558769650235,19.628935372555702
0740,07,40,67093,29371,50234,37722,12512,16859,100.0,43.776548969341064,74.87219233004933,56.223451030658936,18.648741299390398,25.127807669950663
0750,07,50,53335,20901,42487,32434,10053,10848,100.0,39.18815037030093,79.66063560513734,60.811849629699076,18.84878597543827,20.33936439486266
0760,07,60,84833,28549,70806,56284,14522,14027,100.0,33.653177419164706,83.46516096330437,66.34682258083528,17.118338382469087,16.534839036695626
0810,08,10,164371,94515,105276,69856,35420,59095,100.0,57.50101903620468,64.0477943189492,42.49898096379532,21.54881335515389,35.95220568105079
0820,08,20,73474,31265,56833,42209,14624,16641,100.0,42.552467539537794,77.35117184310096,57.447532460462206,19.903639382638758,22.64882815689904
0830,08,30,38485,20917,29645,17568,12077,8840,100.0,54.35104586202416,77.03001169286735,45.648954137975835,31.381057554891516,22.96998830713265
0840,08,40,53954,17964,46159,35990,10169,7795,100.0,33.295029098861995,85.5525076917374,66.70497090113801,18.8475367905994,14.447492308262595
0910,09,10,64987,16700,54600,48287,6313,10387,100.0,25.697447181744042,84.01680336067213,74.30255281825596,9.714250542416176,15.983196639327865
0920,09,20,73954,23393,56200,50561,5639,17754,100.0,31.63182518863077,75.9931849528085,68.36817481136923,7.625010141439273,24.0068150471915
0930,09,30,58260,12840,50650,45420,5230,7610,100.0,22.039134912461382,86.93786474424992,77.96086508753862,8.976999656711294,13.062135255750086
0940,09,40,38909,6386,34530,32523,2007,4379,100.0,16.41265516975507,88.74553445218329,83.58734483024493,5.1581896219383685,11.2544655478167
0950,09,50,55292,8013,50002,47279,2723,5290,100.0,14.492150763220717,90.43261231281198,85.50784923677928,4.924763076032699,9.56738768718802
1010,10,10,116655,35687,94501,80968,13533,22154,100.0,30.591916334490595,81.008958038661,69.40808366550941,11.600874373151601,18.991041961338993
1020,10,20,91715,30437,69400,61278,8122,22315,100.0,33.18650166275964,75.66919260753421,66.81349833724036,8.855694270293846,24.330807392465793
1030,10,30,30879,6590,26900,24289,2611,3979,100.0,21.341364681498753,87.11422002007836,78.65863531850124,8.455584701577123,12.88577997992163
1040,10,40,50263,5305,47605,44958,2647,2658,100.0,10.554483417225393,94.71181584863618,89.44551658277462,5.266299265861568,5.288184151363827
1110,11,10,64994,22042,49833,42952,6881,15161,100.0,33.91389974459181,76.67323137520387,66.08610025540818,10.587131119795673,23.326768624796134
1120,11,20,51628,16085,40326,35543,4783,11302,100.0,31.15557449446037,78.10877818238166,68.84442550553963,9.264352676842023,21.891221817618348
1130,11,30,78591,30860,56610,47731,8879,21981,100.0,39.26658268758509,72.03114860480207,60.73341731241491,11.297731292387168,27.968851395197923
1140,11,40,79498,26569,61062,52929,8133,18436,100.0,33.42096656519661,76.8094794837606,66.57903343480339,10.230446048957207,23.190520516239403
1150,11,50,35377,8710,29491,26667,2824,5886,100.0,24.6205161545637,83.36207140232355,75.3794838454363,7.982587556887243,16.637928597676456
1210,12,10,56351,28796,39001,27555,11446,17350,100.0,51.10113396390481,69.21083920427321,48.89886603609519,20.311973168178028,30.789160795726783
1220,12,20,55239,25203,40038,30036,10002,15201,100.0,45.62537337750502,72.48139901156792,54.37462662249498,18.106772389072937,27.518600988432084
1240,12,40,57614,9521,53086,48093,4993,4528,100.0,16.52549727496789,92.14079911132711,83.47450272503211,8.666296386294997,7.859200888672892
1250,12,50,48501,13131,41087,35370,5717,7414,100.0,27.073668584152905,84.71371724294345,72.9263314158471,11.78738582709635,15.286282757056554
1260,12,60,50556,26303,36618,24253,12365,13938,100.0,52.02745470369491,72.43057203892714,47.972545296305086,24.458026742622042,27.56942796107287
