id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0110,01,10,124547,66421,80273,58126,22147,44274,100.0,53.330068167037346,64.45197395360788,46.66993183296266,17.78204212064522,35.548026046392124
0120,01,20,90529,50826,58187,39703,18484,32342,100.0,56.14333528482586,64.27443139767367,43.85666471517414,20.41776668249953,35.72556860232633
0130,01,30,78770,52124,47870,26646,21224,30900,100.0,66.1724006601498,60.77186746223181,33.827599339850195,26.944268122381615,39.22813253776818
0140,01,40,103158,62590,62723,40568,22155,40435,100.0,60.67391767967584,60.802846119544775,39.32608232032416,21.476763799220613,39.197153880455225
0210,02,10,40981,29145,25348,11836,13512,15633,100.0,71.11832312535077,61.853053854225124,28.881676874649227,32.9713769795759,38.146946145774876
0220,02,20,64657,30088,46730,34569,12161,17927,100.0,46.53479128323306,72.27369039701811,53.465208716766945,18.80848168025117,27.726309602981893
0230,02,30,45780,25145,30452,20635,9817,15328,100.0,54.92573176059415,66.51813018785496,45.07426823940585,21.443861948449104,33.48186981214504
0240,02,40,53262,23974,37460,29288,8172,15802,100.0,45.011452818144264,70.33156847283242,54.98854718185573,15.34302129097668,29.668431527167588
0250,02,50,87944,36822,62642,51122,11520,25302,100.0,41.86982625307014,71.22941872100428,58.13017374692987,13.099244974074411,28.770581278995728
0310,03,10,17674,4977,13951,12697,1254,3723,100.0,28.160009052845993,78.93515899060766,71.839990947154,7.09516804345366,21.064841009392328
0320,03,20,49064,11062,42369,38002,4367,6695,100.0,22.546062285993802,86.35455731289744,77.45393771400619,8.900619598891243,13.64544268710256
0330,03,30,37751,8434,32293,29317,2976,5458,100.0,22.34113003629043,85.54210484490477,77.65886996370958,7.8832348811952,14.45789515509523
0340,03,40,95353,23791,81141,71562,9579,14212,100.0,24.950447285350226,85.09538242110894,75.04955271464976,10.045829706459157,14.904617578891068
0350,03,50,57552,16255,46290,41297,4993,11262,100.0,28.24402279677509,80.43160967472895,71.7559772032249,8.67563247150403,19.56839032527106
0360,03,60,108982,40739,81119,68243,12876,27863,100.0,37.38140243342937,74.43339267034924,62.61859756657062,11.814795103778605,25.566607329650772
0370,03,70,60900,23100,45942,37800,8142,14958,100.0,37.93103448275862,75.4384236453202,62.06896551724138,13.369458128078819,24.561576354679804
0410,04,10,19646,11322,13170,8324,4846,6476,100.0,57.6300519189657,67.03654687977196,42.36994808103431,24.666598798737656,32.96345312022804
0420,04,20,41112,15468,31968,25644,6324,9144,100.0,37.62405137186223,77.75831873905429,62.37594862813777,15.382370110916522,22.241681260945708
0430,04,30,109983,55663,76564,54320,22244,33419,100.0,50.61054890301229,69.61439495194712,49.38945109698772,20.224943854959403,30.385605048052884
0440,04,40,54276,21276,42728,33000,9728,11548,100.0,39.199646252487284,78.72356105829465,60.800353747512716,17.92320731078193,21.276438941705358
0450,04,50,118483,56235,85564,62248,23316,32919,100.0,47.46250516951799,72.21626731261026,52.53749483048201,19.678772482128238,27.78373268738975
0510,05,10,113812,55748,79644,58064,21580,34168,100.0,48.98253259761712,69.97856113590834,51.01746740238288,18.961093733525463,30.02143886409166
0520,05,20,91941,40040,68073,51901,16172,23868,100.0,43.54966772169108,74.03987339706985,56.45033227830891,17.589541118760945,25.96012660293014
0530,05,30,33446,18304,23804,15142,8662,9642,100.0,54.72702266339772,71.1714405310052,45.27297733660228,25.89846319440292,28.828559468994797
0540,05,40,20078,4328,18393,15750,2643,1685,100.0,21.555931865723675,91.60772985357107,78.44406813427632,13.163661719294751,8.392270146428928
0610,06,10,76247,28463,60943,47784,13159,15304,100.0,37.32999331121224,79.92839062520493,62.67000668878776,17.25838393641717,20.071609374795074
0620,06,20,80672,28101,65402,52571,12831,15270,100.0,34.83364736215787,81.07149940499802,65.16635263784212,15.90514676715589,18.928500595001985
0630,06,30,83753,26129,69717,57624,12093,14036,100.0,31.197688441011067,83.24119733024489,68.80231155898893,14.438885771255954,16.758802669755113
0640,06,40,69372,20025,58644,49347,9297,10728,100.0,28.866113129216398,84.53554748313441,71.1338868707836,13.401660612350804,15.464452516865595
0710,07,10,50344,27259,34145,23085,11060,16199,100.0,54.14547910376609,67.82337517877006,45.85452089623391,21.968854282536153,32.176624821229936
0720,07,20,52923,23507,39555,29416,10139,13368,100.0,44.417361071745745,74.74066096026303,55.582638928254255,19.158022032008766,25.25933903973698
0730,07,30,47401,18040,37655,29361,8294,9746,100.0,38.05826881289424,79.43925233644859,61.94173118710575,17.49752114934284,20.5607476635514
0740,07,40,67378,30879,49511,36499,13012,17867,100.0,45.82949924307638,73.48244234022975,54.17050075692362,19.311941583306126,26.51755765977025
0750,07,50,53764,22200,42291,31564,10727,11473,100.0,41.2915705676661,78.66044193140391,58.70842943233391,19.95201249907001,21.339558068596087
0760,07,60,85149,30546,70220,54603,15617,14929,100.0,35.873586301659444,82.46720454732292,64.12641369834056,18.340790848982373,17.53279545267707
0810,08,10,162548,94805,104013,67743,36270,58535,100.0,58.324310357555916,63.98909860471984,41.675689642444084,22.31340896227576,36.010901395280165
0820,08,20,74382,33521,56537,40861,15676,17845,100.0,45.066010593960904,76.00898066736576,54.933989406039096,21.074991261326666,23.991019332634238
0830,08,30,38731,21914,29588,16817,12771,9143,100.0,56.58000051638222,76.39358653275154,43.41999948361777,32.97358704913377,23.60641346724846
0840,08,40,53827,19158,45555,34669,10886,8272,100.0,35.59180337005592,84.63224775670203,64.40819662994409,20.224051126757946,15.367752243297971
0910,09,10,66246,18815,54657,47431,7226,11589,100.0,28.401714820517466,82.50611357666878,71.59828517948253,10.907828397186245,17.49388642333122
0920,09,20,75507,26337,55819,49170,6649,19688,100.0,34.88020978187453,73.9255963023296,65.11979021812547,8.805806084204114,26.074403697670416
0930,09,30,59802,15070,50774,44732,6042,9028,100.0,25.199826092772813,84.90351493261095,74.80017390722719,10.103341025383767,15.09648506738905
0940,09,40,39520,7144,34863,32376,2487,4657,100.0,18.076923076923077,88.21609311740892,81.92307692307692,6.293016194331984,11.783906882591094
0950,09,50,56161,9208,50287,46953,3334,5874,100.0,16.39571944944,89.54078453018998,83.60428055055999,5.936503979629992,10.45921546981001
1010,10,10,119584,40388,94058,79196,14862,25526,100.0,33.77374899652128,78.65433502809739,66.22625100347874,12.428084024618679,21.345664971902593
1020,10,20,93512,34093,68613,59419,9194,24899,100.0,36.45842244845581,73.37347078449825,63.54157755154418,9.831893232954059,26.626529215501755
1030,10,30,30959,7261,26595,23698,2897,4364,100.0,23.453599922478116,85.90393746568041,76.54640007752188,9.357537388158532,14.096062534319584
1040,10,40,50036,5842,47182,44194,2988,2854,100.0,11.675593572627708,94.29610680310176,88.3244064273723,5.971700375729474,5.703893196898234
1110,11,10,65576,24109,49262,41467,7795,16314,100.0,36.76497499085031,75.12199585214103,63.235025009149695,11.886970842991339,24.878004147858974
1120,11,20,53086,18706,39855,34380,5475,13231,100.0,35.23716234035339,75.07629130090795,64.7628376596466,10.31345364126135,24.92370869909204
1130,11,30,79321,32962,56293,46359,9934,23028,100.0,41.555199757945566,70.96859595819518,58.44480024205444,12.523795716140745,29.03140404180482
1140,11,40,80743,29407,60550,51336,9214,20193,100.0,36.42049465588349,74.99102089345206,63.57950534411651,11.411515549335546,25.008979106547933
1150,11,50,36822,10427,29886,26395,3491,6936,100.0,28.317310303622833,81.16343490304709,71.68268969637717,9.480745206669926,18.83656509695291
1210,12,10,57082,30571,38668,26511,12157,18414,100.0,53.55628744613013,67.74114431869943,46.44371255386987,21.297431764829543,32.25885568130059
1220,12,20,59919,30884,39638,29035,10603,20281,100.0,51.542916270298235,66.15263939651864,48.457083729701765,17.69555566681687,33.84736060348137
1240,12,40,57310,10202,52530,47108,5422,4780,100.0,17.801430814866514,91.65939626592218,82.19856918513348,9.460827080788693,8.340603734077822
1250,12,50,48950,14671,40595,34279,6316,8355,100.0,29.971399387129726,82.93156281920326,70.02860061287028,12.902962206332994,17.06843718079673
1260,12,60,50837,27344,36668,23493,13175,14169,100.0,53.78759564883845,72.12856777543915,46.21240435116156,25.916163424277595,27.87143222456085
