id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01011101,3126,1700,1962,1426,536,1164,3126,129,106,27,465,864,393,406,736,1504,1164,1700,115,91,21,365,609,189,177,133,801,1164,1700,536,36,56,58,18,54,21,110,28,41,15,64,9,25,296,118,42,29,428,66,74,216,12,37,36,9,71
01011102,199,66,142,133,9,57,199,6,9,0,21,57,40,36,30,85,57,66,0,0,0,12,36,12,6,0,27,57,66,33,0,0,3,3,6,0,6,0,0,0,3,0,3,6,0,3,0,6,3,0,3,0,3,6,0,3
01011103,5157,2838,3366,2319,1047,1791,5157,251,341,99,681,1468,746,740,831,2355,1791,2838,211,294,75,454,916,366,298,224,1313,1791,2838,911,148,34,73,9,41,55,204,79,111,33,180,34,71,414,162,89,31,892,287,51,336,36,86,42,49,149
01011104,4442,2793,2841,1649,1192,1601,4442,279,365,121,847,1545,654,339,292,2039,1601,2793,218,315,105,576,974,305,169,131,1324,1601,2793,732,91,31,70,25,48,33,162,73,30,6,94,57,12,246,101,53,13,1147,434,67,478,183,34,39,32,232
01011105,1118,616,668,502,166,450,1118,75,76,24,90,324,227,153,149,508,450,616,66,48,18,52,220,109,60,43,294,450,616,146,16,7,9,12,9,9,33,9,0,0,3,0,3,160,88,15,12,228,12,12,150,9,10,28,0,6
01011201,2062,1014,1416,1048,368,646,2062,73,137,41,246,539,353,318,355,986,646,1014,57,102,31,151,360,131,117,65,466,646,1014,300,22,9,34,9,10,21,28,104,21,3,12,3,3,275,114,73,10,191,36,3,130,21,6,27,28,67
01011202,499,202,350,297,53,149,499,19,33,9,42,165,92,75,64,239,149,202,10,26,9,15,97,18,21,6,100,149,202,80,15,3,6,10,6,6,6,0,4,0,9,0,6,25,19,3,0,9,3,0,0,0,0,28,0,0
01011203,946,466,597,480,117,349,946,51,38,12,99,279,192,126,149,471,349,466,33,22,9,69,172,82,45,34,224,349,466,182,18,16,20,9,15,12,19,10,6,3,12,0,3,191,124,9,0,30,12,3,9,0,0,18,3,13
01011204,6627,2631,4919,3996,923,1708,6627,261,321,97,616,1927,1010,868,1527,3304,1708,2631,180,252,62,332,1010,344,265,186,1338,1708,2631,960,62,43,76,58,65,44,154,215,39,19,85,15,36,531,259,82,37,524,98,19,309,19,83,79,69,83
01011301,5877,2142,4358,3735,623,1519,5877,405,291,53,573,2583,915,551,506,2848,1519,2142,196,134,28,269,1072,248,123,72,1074,1519,2142,975,115,25,85,82,82,69,135,33,55,22,61,9,18,301,151,57,13,258,65,37,100,3,22,124,15,47
01011302,12316,4390,9272,7926,1346,3044,12316,704,1007,229,1264,4975,2247,998,892,5952,3044,4390,338,452,85,659,2058,534,171,93,2111,3044,4390,2087,313,43,276,166,186,266,191,77,61,39,163,15,45,380,154,64,22,568,179,30,233,16,56,337,51,73
01011303,8602,3213,6339,5389,950,2263,8602,397,324,87,1017,3138,1224,849,1566,4091,2263,3213,235,211,48,524,1553,355,187,100,1513,2263,3213,1246,183,53,121,71,154,98,160,75,43,9,90,18,39,369,160,63,27,555,88,33,274,37,78,139,224,77
01011304,8454,2663,6811,5791,1020,1643,8454,377,444,142,859,1915,969,931,2817,4499,1643,2663,255,299,98,447,910,349,180,125,1342,1643,2663,653,61,30,97,12,82,21,122,57,25,7,170,19,21,321,122,56,28,562,211,19,197,10,47,42,520,100
01011305,7217,2195,5811,5022,789,1406,7217,320,315,90,651,2137,1000,763,1941,3575,1406,2195,178,191,55,270,979,292,131,99,1004,1406,2195,675,61,14,78,38,63,55,89,83,27,19,62,3,15,357,186,54,16,426,163,6,185,22,18,57,96,86
01011306,8797,3061,6823,5736,1087,1974,8797,481,411,137,950,2960,1359,998,1501,4360,1974,3061,269,264,89,550,1273,339,171,106,1541,1974,3061,1018,81,24,123,33,80,59,195,65,43,48,248,63,85,335,96,77,38,817,503,21,167,16,37,146,106,162
01011401,15467,5611,11421,9856,1565,4046,15467,1118,1143,232,1535,7036,2439,1056,908,7622,4046,5611,544,504,94,765,2859,510,211,124,2792,4046,5611,2735,381,117,319,224,214,267,275,80,99,25,289,92,82,577,248,110,19,661,133,48,247,9,63,315,68,107
01011402,12893,4262,9953,8631,1322,2940,12893,1076,884,140,1075,6371,1921,688,738,6435,2940,4262,467,332,28,479,2389,365,122,80,2172,2940,4262,2362,319,86,362,161,229,281,231,50,53,27,96,12,39,305,123,76,10,265,71,18,119,10,13,355,38,73
01022101,3434,1722,2235,1712,523,1199,3434,199,161,79,696,1226,473,316,284,1512,1199,1722,154,134,60,315,623,204,138,94,770,1199,1722,766,36,49,51,18,24,18,301,63,116,17,140,36,68,83,28,21,0,536,150,15,314,132,15,21,15,93
01022102,6284,3565,3835,2719,1116,2449,6284,306,407,137,1173,2198,895,609,559,2826,2449,3565,247,325,106,556,1339,477,291,224,1608,2449,3565,1209,59,81,103,26,39,45,370,161,53,95,337,47,120,194,62,42,10,1342,564,31,545,147,48,15,49,213
01022103,263,179,130,84,46,133,263,22,40,6,22,88,43,23,19,117,133,179,19,24,6,15,76,13,10,16,81,133,179,37,0,6,0,0,3,3,7,6,3,0,6,0,0,6,0,0,0,115,42,9,24,9,3,0,3,6
01022104,17903,8277,12701,9626,3075,5202,17903,957,1078,317,2849,6124,2582,1979,2017,8575,5202,8277,648,794,211,1191,2957,1138,736,602,3898,5202,8277,2717,218,151,274,79,137,122,810,213,155,179,706,91,282,538,201,107,38,2930,1510,94,948,367,115,123,107,516
01022105,5147,2857,3439,2290,1149,1708,5147,302,353,159,894,1754,655,507,523,2452,1708,2857,241,316,134,467,964,356,214,165,1358,1708,2857,841,63,31,86,19,41,21,225,153,75,33,222,33,124,199,66,42,9,1206,568,37,473,203,24,33,15,186
01022106,11560,3832,9323,7728,1595,2237,11560,622,731,267,1285,3400,1914,1509,1832,5826,2237,3832,314,395,133,510,1388,473,347,272,1853,2237,3832,1293,130,48,120,81,88,79,320,87,79,57,288,67,110,403,159,94,41,1125,448,50,471,124,68,96,21,188
01022201,10538,4832,7626,5706,1920,2912,10538,622,622,226,1906,3886,1458,908,910,4952,2912,4832,395,461,171,813,1745,645,342,260,2286,2912,4832,1546,177,66,199,63,82,69,346,90,129,54,303,45,138,318,117,73,24,1877,1152,58,457,145,59,81,34,305
01022202,1467,947,1002,520,482,465,1467,95,169,61,220,428,200,117,177,744,465,947,76,145,58,137,282,111,56,82,478,465,947,128,12,3,21,6,6,0,37,10,3,3,31,9,13,50,37,10,0,567,361,3,175,54,15,3,3,117
01022203,6866,3876,4679,2990,1689,2187,6866,452,598,182,1011,2104,872,683,964,3379,2187,3876,358,489,161,511,1238,465,307,347,1937,2187,3876,872,44,45,87,24,37,33,274,56,58,56,347,99,107,249,68,72,7,1831,1056,21,628,248,56,25,29,365
01022204,5898,2207,4507,3691,816,1391,5898,286,350,102,702,1804,963,690,1001,2906,1391,2207,153,195,54,337,838,304,191,135,1042,1391,2207,912,77,58,86,30,52,64,230,111,30,13,67,20,19,232,92,62,15,620,286,31,237,56,60,52,21,106
01022205,3219,1811,2289,1408,881,930,3219,220,315,117,392,833,421,380,541,1584,930,1811,182,264,102,201,542,213,164,143,908,930,1811,377,15,15,52,15,18,12,146,27,24,19,161,43,68,282,117,79,12,767,301,36,296,94,65,6,13,147
01022206,3044,1140,2434,1904,530,610,3044,176,215,43,330,968,516,374,422,1426,610,1140,109,131,24,133,390,162,105,86,545,610,1140,458,33,39,34,18,18,15,177,18,19,4,51,9,17,131,56,24,18,325,148,23,92,15,15,22,15,59
01022207,5581,2317,3966,3264,702,1615,5581,219,252,81,965,1379,784,650,1251,2728,1615,2317,119,142,52,695,770,210,171,158,1125,1615,2317,884,79,33,68,50,91,54,189,74,33,12,94,16,39,285,100,48,19,418,130,46,124,19,31,87,42,83
01033101,26241,15446,16231,10795,5436,10010,26241,1981,2336,803,4512,8410,3348,2173,2678,12395,10010,15446,1568,1968,685,2453,4951,1933,1037,851,7179,10010,15446,4495,160,445,274,102,159,92,1216,998,412,167,1458,400,560,766,325,97,81,6975,4433,31,1637,600,158,95,83,1032
01033102,11602,6811,7331,4791,2540,4271,11602,856,979,339,1830,3932,1522,920,1224,5578,4271,6811,649,870,296,1033,2237,858,471,397,3214,4271,6811,1813,109,100,143,34,60,60,449,387,137,90,576,168,201,306,106,72,24,3313,2315,22,712,211,67,65,42,528
01033201,12955,8337,9116,4618,4498,3839,12955,1042,1508,452,1722,3740,1665,1209,1617,6464,3839,8337,898,1360,402,1017,2469,1033,639,519,4104,3839,8337,1171,86,47,106,40,83,51,387,106,42,47,377,103,112,574,233,115,106,5040,3218,7,1402,710,116,54,31,936
01033202,9720,5177,7214,4543,2671,2506,9720,648,851,246,1170,2692,1330,990,1793,4921,2506,5177,529,715,202,662,1605,696,390,378,2580,2506,5177,1023,46,35,101,27,46,42,442,52,38,89,334,53,129,447,200,90,60,2635,1814,18,521,150,64,48,30,552
01033203,13974,8558,8757,5416,3341,5217,13974,991,1259,420,2299,4564,1811,1123,1507,6473,5217,8558,842,1132,363,1350,2771,1042,522,536,3954,5217,8558,2170,100,97,175,46,111,82,679,298,162,110,719,188,227,480,234,64,54,4113,2447,40,1196,486,105,83,50,597
01044101,20069,8880,14514,11189,3325,5555,20069,1051,1294,388,3085,5907,3117,2186,3041,9708,5555,8880,712,945,244,1302,3090,1256,789,542,4080,5555,8880,2968,211,149,261,73,90,105,952,495,119,179,754,151,255,506,200,91,45,3490,2188,73,782,220,68,86,63,606
01044102,15825,5645,12460,10180,2280,3365,15825,791,866,286,1915,4088,2236,1871,3772,8212,3365,5645,524,544,153,791,1957,744,500,432,2681,3365,5645,1937,107,104,138,46,61,45,815,259,57,103,575,114,168,302,124,53,24,2135,1330,29,506,126,80,36,51,439
01044103,8094,3919,5540,4175,1365,2554,8094,429,457,144,1349,2924,1201,823,767,3792,2554,3919,319,371,108,594,1467,545,297,218,1840,2554,3919,1324,78,92,134,45,48,52,324,221,64,74,265,39,57,281,135,54,22,1432,818,43,395,123,47,51,54,224
01044201,23308,15406,13489,7902,5587,9819,23308,1575,2155,735,4241,7428,3025,1810,2339,11010,9819,15406,1362,1980,651,2445,4970,2093,988,917,7198,9819,15406,3978,206,238,302,106,152,130,1018,860,349,133,1379,490,488,704,286,136,52,7296,4511,55,1997,793,166,129,101,1101
01044202,16628,9289,10191,7339,2852,6437,16628,936,1002,382,3333,6398,2084,1370,1123,7633,6437,9289,678,841,331,1871,3532,1048,614,374,4219,6437,9289,2919,165,217,208,97,171,102,834,471,167,96,561,114,233,402,146,69,42,3657,1669,52,1264,360,111,103,81,456
01044203,15944,8916,10067,7028,3039,5877,15944,887,1127,367,2579,5171,2056,1524,2233,7468,5877,8916,697,962,307,1358,2987,1204,714,687,4047,5877,8916,2779,127,226,172,59,138,62,777,590,122,120,698,187,275,375,123,56,36,3985,2597,51,872,297,75,74,56,528
02010101,6140,4237,3701,1903,1798,2439,6140,356,506,192,1158,2046,785,554,543,2806,2439,4237,312,465,172,808,1458,493,307,222,1991,2439,4237,929,43,61,133,39,58,40,201,118,35,33,154,53,38,414,172,82,46,1897,908,79,741,292,86,30,40,363
02010102,13237,8731,9168,4506,4662,4069,13237,967,1405,446,1788,3837,1844,1231,1719,6631,4069,8731,852,1300,389,1090,2634,1205,629,632,4405,4069,8731,1455,101,125,180,64,58,62,355,141,59,104,387,123,97,575,181,134,36,4808,3006,61,1565,629,145,113,26,1109
02010103,15588,10538,10253,5050,5203,5335,15588,1137,1611,540,2043,4529,2188,1465,2075,7676,5335,10538,1001,1450,458,1421,3307,1407,741,753,5085,5335,10538,1361,91,105,140,64,89,58,372,169,64,37,334,110,123,265,103,52,24,6808,5621,52,859,237,103,46,44,1331
02010104,5103,3240,3471,1863,1608,1632,5103,313,563,187,680,1477,809,518,556,2563,1632,3240,251,489,162,441,986,478,223,210,1592,1632,3240,474,48,39,94,16,46,36,64,39,12,6,75,32,31,33,15,3,0,2000,1515,30,413,122,48,47,9,434
02020201,296,139,218,157,61,78,296,33,21,3,27,121,42,26,23,129,78,139,21,15,3,9,60,9,13,9,57,78,139,57,9,0,9,0,0,9,3,0,6,3,3,0,0,6,3,0,3,49,21,7,15,3,0,6,0,0
02020202,5844,2330,4327,3514,813,1517,5844,367,419,168,745,1979,951,671,544,2827,1517,2330,172,203,114,378,823,298,197,145,1130,1517,2330,829,117,58,106,32,65,55,133,30,24,66,176,48,44,97,45,12,3,768,385,21,292,101,63,78,12,157
02020203,10728,3870,8387,6858,1529,2341,10728,684,697,173,1206,3939,1751,1176,1102,5296,2341,3870,321,367,95,537,1513,495,293,249,1883,2341,3870,1617,179,89,277,100,109,134,248,48,35,96,234,39,54,95,43,9,6,1038,626,34,282,116,15,187,21,238
02020204,12167,4844,9106,7323,1783,3061,12167,689,771,267,1378,4573,2056,1319,1114,5906,3061,4844,351,397,156,661,2009,608,363,299,2331,3061,4844,1925,228,93,257,112,154,142,308,86,88,107,331,66,106,212,92,39,16,1452,923,90,337,97,37,171,24,269
02020205,14832,5646,11380,9186,2194,3452,14832,803,1013,339,1516,5274,2719,1747,1421,7337,3452,5646,373,559,190,705,2151,834,432,402,2771,3452,5646,2133,295,145,312,145,204,204,216,63,63,106,261,39,61,133,66,33,13,1866,1409,57,297,102,27,271,12,362
02020206,19032,8352,13950,10680,3270,5082,19032,1299,1355,467,1941,7487,2945,1909,1629,9435,5082,8352,704,887,318,1035,3360,1025,537,486,4084,5082,8352,2958,365,145,439,160,250,246,347,207,74,119,378,84,117,174,61,12,15,3132,2001,46,961,503,61,339,10,525
02030301,9157,5679,5642,3478,2164,3515,9157,467,718,283,1132,3260,1503,855,939,4393,3515,5679,326,590,244,763,1877,812,432,635,2771,3515,5679,1093,143,58,166,89,114,122,79,61,27,12,94,55,18,55,15,12,3,3399,3101,24,213,61,19,100,12,588
02030302,13272,6978,8953,6294,2659,4319,13272,750,1034,359,1463,4965,2083,1347,1271,6322,4319,6978,481,733,273,876,2611,953,470,581,3337,4319,6978,1740,197,86,243,114,186,179,155,115,45,54,226,48,90,123,48,18,9,3558,3083,39,347,92,28,202,17,589
02030401,15187,7058,10587,8129,2458,4600,15187,890,1012,312,1622,6413,2337,1409,1192,7303,4600,7058,467,704,225,909,3000,836,431,486,3386,4600,7058,2403,236,99,392,176,239,238,239,110,46,39,225,45,66,146,50,19,24,2731,2134,50,428,161,18,304,3,495
02030402,11244,5458,7590,5786,1804,3654,11244,648,698,249,1254,4846,1704,1012,833,5482,3654,5458,340,462,164,724,2252,689,369,458,2680,3654,5458,1856,260,85,296,77,197,187,212,130,33,34,143,30,55,125,46,24,7,2192,1934,18,153,56,15,214,6,393
02040501,5447,1189,4770,4258,512,677,5447,297,324,78,393,1156,740,663,1796,2877,677,1189,155,163,37,131,421,154,94,34,612,677,1189,278,27,6,28,10,21,21,52,46,3,9,49,0,21,206,104,30,12,234,27,10,116,9,30,15,269,44
02040502,7152,1601,6144,5551,593,1008,7152,381,369,96,774,2567,923,664,1378,3659,1008,1601,151,185,38,218,686,188,94,41,807,1008,1601,542,52,16,45,27,42,38,114,61,15,3,72,9,51,202,88,33,27,240,38,15,94,6,36,30,271,49
02040503,10726,2207,9238,8519,719,1488,10726,703,530,125,1233,4748,1272,748,1367,5366,1488,2207,208,181,45,392,1072,185,87,37,1103,1488,2207,1074,123,24,160,76,99,93,191,28,24,33,115,31,27,166,73,30,21,181,60,9,50,3,15,75,208,74
02040701,12316,3952,9711,8364,1347,2605,12316,573,641,196,1759,3711,1385,1166,2885,6323,2605,3952,314,395,100,922,1515,361,228,117,1914,2605,3952,934,88,29,87,37,89,43,200,124,27,9,273,61,70,638,248,128,61,999,258,23,288,51,37,50,452,131
02040702,10671,2178,9248,8493,755,1423,10671,648,597,122,1084,4658,1496,793,1273,5180,1423,2178,205,164,32,321,1099,217,98,42,1020,1423,2178,1125,131,27,175,78,123,83,167,63,28,15,66,27,9,211,89,36,33,234,61,7,74,0,31,106,80,55
02040703,928,611,412,317,95,516,928,75,89,23,201,397,64,63,16,420,516,611,65,67,16,142,255,39,27,0,272,516,611,378,12,7,10,9,22,12,59,19,172,3,25,3,6,57,23,6,0,85,52,0,13,0,0,9,15,9
02050601,8785,2139,7258,6646,612,1527,8785,558,348,75,1233,4615,984,472,500,4141,1527,2139,207,125,24,361,1130,177,84,31,1037,1527,2139,1046,132,40,147,50,121,106,155,24,47,7,73,24,33,177,46,33,31,288,64,12,93,12,12,80,159,43
02050602,20075,4814,16768,15261,1507,3307,20075,1371,1268,261,2495,10243,2406,1113,918,9710,3307,4814,382,378,84,849,2477,398,162,84,2367,3307,4814,2520,358,68,405,161,252,176,288,81,94,42,182,61,34,437,166,92,66,512,160,21,154,22,28,205,207,94
02050801,18879,5103,15276,13776,1500,3603,18879,1180,1032,244,2629,9890,2094,946,864,9079,3603,5103,367,405,84,961,2644,426,165,51,2424,3603,5103,2446,342,70,392,134,304,184,282,75,67,21,302,99,92,401,147,42,51,556,138,21,165,24,35,220,351,132
02050802,19959,4987,16334,14972,1362,3625,19959,1279,965,187,2501,11180,2272,880,695,9491,3625,4987,353,236,45,872,2918,325,177,61,2347,3625,4987,2930,430,63,405,184,336,242,336,90,101,30,130,18,40,371,147,58,37,376,128,26,114,6,18,235,78,121
02050803,6664,1601,5530,5063,467,1134,6664,407,271,75,949,3285,722,446,509,3217,1134,1601,129,65,21,324,853,116,60,33,743,1134,1601,855,105,22,130,36,90,60,127,51,66,18,60,12,12,126,49,24,25,208,83,9,58,6,9,51,44,70
02050804,3567,697,3162,2870,292,405,3567,305,328,68,229,1294,586,326,431,1668,405,697,69,74,12,127,285,80,25,25,245,405,697,295,30,18,18,21,18,22,66,12,16,3,36,6,21,70,40,6,6,156,35,4,68,6,21,18,34,17
03010101,3507,353,3289,3154,135,218,3507,272,239,67,298,1007,591,426,607,1722,218,353,52,31,0,37,155,48,24,6,155,218,353,181,6,0,0,15,6,9,61,24,3,18,43,6,6,51,18,15,3,56,16,3,25,3,3,0,0,12
03010102,11649,1447,10594,10202,392,1055,11649,772,922,244,1143,2707,1447,1415,2999,6107,1055,1447,170,179,41,272,504,125,91,65,623,1055,1447,311,9,3,9,13,16,3,174,12,21,6,283,60,110,318,160,51,48,367,43,12,147,12,35,28,40,16
03010104,213,39,192,174,18,21,213,7,25,3,15,97,41,16,9,81,21,39,0,6,0,3,21,6,3,0,15,21,39,36,3,3,6,0,0,3,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
03020203,2053,81,2023,1972,51,30,2053,125,161,42,97,396,399,336,497,1018,30,81,18,9,3,12,21,9,0,9,36,30,81,51,0,0,0,3,6,0,24,0,6,0,0,0,0,12,6,0,3,12,6,0,0,0,0,0,3,0
03020209,14143,1651,13218,12492,726,925,14143,951,1349,366,1117,3666,2683,1591,2420,7306,925,1651,175,251,48,300,546,208,81,42,818,925,1651,772,84,46,45,33,37,42,222,43,37,21,48,12,9,187,78,33,24,224,57,12,70,9,6,98,37,42
03020210,10503,951,10051,9552,499,452,10503,747,917,283,677,2812,2045,1249,1773,5361,452,951,130,138,46,60,321,146,73,37,470,452,951,383,15,3,24,24,9,15,149,12,63,0,36,6,15,171,56,33,30,225,84,0,78,21,27,24,15,30
03020307,17366,1691,16812,15675,1137,554,17366,1121,1608,552,1171,4169,3476,2361,2908,8856,554,1691,189,269,94,125,502,232,180,100,902,554,1691,553,21,27,29,9,27,3,272,34,21,24,70,13,21,602,286,46,168,411,117,6,70,15,9,27,22,63
03030405,10610,906,10267,9704,563,343,10610,833,1023,284,878,3094,1640,1109,1749,5586,343,906,109,136,49,61,305,105,91,50,448,343,906,316,4,9,6,27,16,6,152,9,19,14,86,0,24,325,173,27,81,171,27,0,38,3,13,3,37,15
03030406,8147,463,7968,7684,284,179,8147,385,695,231,532,1505,1739,1344,1716,4117,179,463,61,58,27,43,139,62,46,27,238,179,463,171,12,15,3,18,9,6,57,15,3,0,15,0,9,123,46,9,47,93,3,0,30,9,9,25,0,12
03030711,6724,310,6607,6414,193,117,6724,333,549,192,389,1310,1400,1090,1461,3401,117,310,42,60,21,21,91,45,21,9,160,117,310,130,7,3,6,6,3,9,66,15,0,0,9,0,6,54,9,12,9,51,6,3,27,3,0,3,3,18
03030715,6687,523,6436,6164,272,251,6687,340,488,176,476,1387,1398,1067,1355,3310,251,523,69,73,24,46,185,66,48,12,234,251,523,188,16,0,13,9,9,6,46,36,7,3,12,6,3,76,38,6,9,139,52,6,51,12,6,12,18,36
03030716,1136,34,1126,1102,24,10,1136,40,75,18,45,181,232,181,364,573,10,34,3,12,0,0,3,13,3,0,19,10,34,6,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9,4,0
03040508,4593,844,4349,3749,600,244,4593,255,494,170,404,969,977,604,720,2290,244,844,87,150,52,74,212,117,91,61,408,244,844,230,19,3,9,12,0,3,106,39,0,9,33,3,18,230,90,12,85,334,165,3,33,0,15,0,19,71
