district,forecast_area,district_region,planning_area,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
1,1,11,1,3419,156.0,143.0,28.0,442.0,1162.0,360.0,377.0,751.0,1623.0,1387.0
1,1,11,2,192,6.0,6.0,4.0,19.0,68.0,25.0,36.0,28.0,71.0,73.0
1,1,11,3,5211,264.0,306.0,102.0,604.0,1578.0,638.0,740.0,979.0,2428.0,1853.0
1,1,11,4,4636,256.0,410.0,112.0,779.0,1629.0,584.0,500.0,366.0,2073.0,1787.0
1,1,11,5,1599,92.0,88.0,43.0,137.0,603.0,235.0,204.0,197.0,717.0,836.0
1,1,12,1,2573,109.0,139.0,51.0,316.0,827.0,338.0,349.0,444.0,1216.0,1134.0
1,1,12,2,646,42.0,23.0,19.0,63.0,210.0,107.0,95.0,87.0,305.0,228.0
1,1,12,3,1157,66.0,86.0,16.0,93.0,430.0,158.0,141.0,167.0,547.0,425.0
1,1,12,4,8312,472.0,433.0,125.0,709.0,2961.0,1002.0,1010.0,1600.0,4060.0,2814.0
1,1,13,1,6967,446.0,423.0,78.0,655.0,2998.0,1011.0,658.0,698.0,3367.0,2153.0
1,1,13,2,12352,694.0,973.0,317.0,1067.0,4620.0,2202.0,1443.0,1036.0,5998.0,3308.0
1,1,13,3,9903,474.0,528.0,120.0,1119.0,3913.0,1229.0,1005.0,1515.0,4690.0,3470.0
1,1,13,4,9013,500.0,631.0,192.0,878.0,2522.0,837.0,939.0,2514.0,4724.0,2656.0
1,1,13,5,9422,554.0,475.0,113.0,846.0,3461.0,1063.0,993.0,1917.0,4634.0,2765.0
1,1,13,6,10779,628.0,568.0,138.0,1480.0,3812.0,1311.0,1230.0,1612.0,5272.0,3347.0
1,1,14,1,17771,1216.0,1422.0,329.0,1631.0,7670.0,2906.0,1567.0,1030.0,8778.0,5438.0
1,1,14,2,13443,934.0,1174.0,238.0,1055.0,5758.0,2379.0,1080.0,825.0,6677.0,3619.0
1,2,21,1,3450,197.0,219.0,70.0,479.0,1405.0,402.0,396.0,282.0,1562.0,1299.0
1,2,21,2,6866,362.0,423.0,134.0,1213.0,2649.0,775.0,687.0,623.0,3118.0,2987.0
1,2,21,3,275,15.0,46.0,19.0,39.0,73.0,35.0,27.0,21.0,128.0,174.0
1,2,21,4,18536,951.0,1177.0,369.0,2467.0,6906.0,2191.0,2153.0,2322.0,8709.0,6063.0
1,2,21,5,5235,300.0,379.0,129.0,805.0,1904.0,602.0,556.0,560.0,2399.0,1920.0
1,2,21,6,11333,569.0,678.0,233.0,1218.0,3456.0,1429.0,1693.0,2057.0,5734.0,2267.0
1,2,22,1,10825,649.0,722.0,207.0,1532.0,4348.0,1265.0,1104.0,998.0,5054.0,3320.0
1,2,22,2,5178,429.0,299.0,76.0,719.0,2704.0,423.0,254.0,274.0,2440.0,2340.0
1,2,22,3,6976,434.0,606.0,184.0,916.0,2238.0,832.0,717.0,1049.0,3402.0,2374.0
1,2,22,4,5935,314.0,369.0,100.0,612.0,2006.0,800.0,718.0,1016.0,2917.0,1527.0
1,2,22,5,3280,261.0,370.0,104.0,380.0,870.0,375.0,391.0,529.0,1612.0,1090.0
1,2,22,6,3132,129.0,207.0,72.0,303.0,1068.0,474.0,414.0,465.0,1480.0,713.0
1,2,22,7,5807,187.0,246.0,81.0,973.0,1703.0,625.0,697.0,1295.0,2791.0,1978.0
1,3,31,1,26381,1880.0,2569.0,772.0,3747.0,9002.0,3120.0,2571.0,2720.0,12573.0,10845.0
1,3,31,2,11665,731.0,1013.0,322.0,1694.0,4039.0,1483.0,1151.0,1232.0,5625.0,4419.0
1,3,32,1,14193,1118.0,1654.0,465.0,1708.0,4376.0,1691.0,1416.0,1765.0,7083.0,4303.0
1,3,32,2,10443,683.0,945.0,281.0,1425.0,2952.0,1180.0,1213.0,1764.0,5294.0,3156.0
1,3,32,3,14657,901.0,1308.0,447.0,2281.0,5083.0,1769.0,1415.0,1453.0,6815.0,5852.0
1,4,41,1,20529,1129.0,1389.0,414.0,2480.0,7016.0,2493.0,2503.0,3105.0,9897.0,6462.0
1,4,41,2,16506,985.0,1064.0,317.0,1686.0,4847.0,1833.0,2080.0,3694.0,8557.0,4166.0
1,4,41,3,8643,468.0,503.0,194.0,1283.0,3376.0,1042.0,960.0,817.0,4215.0,3166.0
1,4,42,1,23685,1532.0,2061.0,690.0,3486.0,8312.0,2889.0,2341.0,2374.0,11223.0,10177.0
1,4,42,2,16648,903.0,1059.0,301.0,2842.0,6941.0,1787.0,1528.0,1287.0,7701.0,6754.0
1,4,42,3,15787,827.0,1138.0,394.0,2031.0,5696.0,1872.0,1737.0,2092.0,7516.0,6206.0
2,1,1,1,6281,365.0,492.0,181.0,843.0,2332.0,795.0,664.0,609.0,2928.0,2540.0
2,1,1,2,14029,898.0,1431.0,462.0,1849.0,4347.0,1777.0,1504.0,1761.0,6950.0,4759.0
2,1,1,3,15171,953.0,1473.0,481.0,1910.0,4463.0,2127.0,1796.0,1968.0,7538.0,5403.0
2,1,1,4,5009,280.0,522.0,175.0,609.0,1459.0,651.0,652.0,661.0,2499.0,1598.0
2,2,2,1,2067,183.0,190.0,33.0,140.0,800.0,220.0,191.0,310.0,1018.0,480.0
2,2,2,2,6008,336.0,477.0,155.0,650.0,2080.0,817.0,788.0,705.0,2920.0,1691.0
2,2,2,3,10969,716.0,798.0,203.0,1002.0,4091.0,1565.0,1386.0,1208.0,5351.0,2727.0
2,2,2,4,12384,697.0,837.0,250.0,1208.0,4693.0,1737.0,1647.0,1315.0,5987.0,3433.0
2,2,2,5,14760,792.0,937.0,316.0,1403.0,5136.0,2228.0,2228.0,1720.0,7356.0,3644.0
2,2,2,6,18886,1156.0,1419.0,432.0,1763.0,7055.0,2660.0,2388.0,2013.0,9410.0,5339.0
2,3,3,1,8775,401.0,636.0,253.0,943.0,2930.0,1379.0,1138.0,1095.0,4177.0,3272.0
2,3,3,2,12938,691.0,971.0,310.0,1334.0,4568.0,1914.0,1687.0,1463.0,6241.0,4261.0
2,3,4,1,14955,798.0,1029.0,290.0,1365.0,5992.0,2223.0,1778.0,1480.0,7188.0,4762.0
2,3,4,2,10903,593.0,686.0,209.0,1082.0,4458.0,1596.0,1265.0,1014.0,5161.0,3634.0
2,4,5,1,5451,255.0,393.0,108.0,422.0,1281.0,604.0,714.0,1674.0,2857.0,964.0
2,4,5,2,7858,493.0,496.0,121.0,760.0,3070.0,859.0,785.0,1274.0,3969.0,1679.0
2,4,5,3,11262,806.0,716.0,148.0,931.0,4940.0,1401.0,947.0,1373.0,5629.0,2132.0
2,4,7,1,13307,868.0,786.0,228.0,1614.0,4617.0,1332.0,1289.0,2573.0,6720.0,3936.0
2,4,7,2,11314,537.0,696.0,166.0,1383.0,4774.0,1448.0,1069.0,1241.0,5369.0,2707.0
2,4,7,3,1136,72.0,110.0,25.0,151.0,626.0,71.0,56.0,25.0,514.0,691.0
2,5,6,1,9134,584.0,563.0,106.0,860.0,4847.0,1051.0,611.0,512.0,4281.0,2295.0
2,5,6,2,22173,1531.0,1509.0,374.0,1957.0,11218.0,2864.0,1585.0,1135.0,10692.0,5259.0
2,5,8,1,20872,1480.0,1344.0,309.0,2150.0,10878.0,2429.0,1347.0,935.0,9957.0,5880.0
2,5,8,2,21568,1341.0,1263.0,269.0,2192.0,11500.0,2861.0,1327.0,815.0,10211.0,5626.0
2,5,8,3,7868,490.0,446.0,89.0,882.0,4057.0,815.0,556.0,533.0,3688.0,2149.0
2,5,8,4,4709,503.0,448.0,95.0,229.0,1715.0,769.0,443.0,507.0,2323.0,502.0
3,1,1,1,4305,374.0,385.0,69.0,306.0,1331.0,584.0,572.0,684.0,2049.0,470.0
3,1,1,2,12165,880.0,1080.0,313.0,1045.0,3026.0,1229.0,1443.0,3149.0,6350.0,1842.0
3,1,1,4,222,15.0,21.0,10.0,24.0,81.0,32.0,35.0,4.0,86.0,33.0
3,2,2,3,2058,90.0,193.0,43.0,102.0,353.0,344.0,389.0,544.0,1002.0,47.0
3,2,2,9,15100,922.0,1483.0,446.0,1300.0,3593.0,2547.0,2101.0,2708.0,7812.0,1527.0
3,2,2,10,11464,734.0,1205.0,334.0,773.0,2997.0,1849.0,1614.0,1958.0,5848.0,1086.0
3,2,3,7,18419,1182.0,1897.0,523.0,1266.0,4316.0,2796.0,3096.0,3343.0,9363.0,1224.0
3,3,4,5,11455,1011.0,1218.0,335.0,941.0,3222.0,1409.0,1427.0,1892.0,5936.0,1335.0
3,3,4,6,8239,409.0,729.0,212.0,542.0,1484.0,1284.0,1593.0,1986.0,4179.0,332.0
3,3,7,11,6913,339.0,681.0,195.0,393.0,1269.0,1081.0,1298.0,1657.0,3491.0,258.0
3,3,7,15,7779,476.0,651.0,191.0,661.0,1828.0,1144.0,1256.0,1572.0,3757.0,1085.0
3,3,7,16,1120,41.0,79.0,34.0,49.0,161.0,175.0,225.0,356.0,568.0,17.0
3,4,5,8,4742,274.0,492.0,169.0,433.0,989.0,811.0,794.0,780.0,2376.0,338.0
3,4,5,12,10438,598.0,843.0,281.0,826.0,2434.0,1609.0,1531.0,2316.0,5437.0,989.0
3,4,5,13,3509,157.0,385.0,120.0,302.0,672.0,612.0,523.0,738.0,1807.0,320.0
3,4,6,14,37240,2615.0,3871.0,944.0,2799.0,10822.0,5542.0,4185.0,6462.0,19700.0,3629.0
3,4,8,18,35738,2224.0,2913.0,699.0,2757.0,11888.0,5087.0,4156.0,6014.0,18635.0,4525.0
3,5,9,19,5096,321.0,353.0,100.0,408.0,1390.0,748.0,709.0,1067.0,2643.0,484.0
3,5,9,20,7551,472.0,691.0,168.0,551.0,2227.0,1083.0,912.0,1447.0,3956.0,775.0
3,5,9,23,10049,764.0,815.0,180.0,838.0,4093.0,1407.0,1001.0,951.0,4889.0,1724.0
3,5,9,24,6407,468.0,619.0,170.0,609.0,2448.0,931.0,655.0,507.0,3124.0,1101.0
3,5,9,25,9819,694.0,1067.0,279.0,808.0,3162.0,1514.0,1068.0,1227.0,5059.0,1313.0
3,5,10,17,4212,237.0,306.0,76.0,414.0,1305.0,633.0,640.0,601.0,2022.0,685.0
3,5,10,21,6981,408.0,460.0,132.0,537.0,1972.0,791.0,810.0,1871.0,3679.0,750.0
3,5,10,22,4640,291.0,368.0,113.0,314.0,1163.0,565.0,646.0,1180.0,2542.0,322.0
3,6,11,26,16255,1074.0,1190.0,258.0,1531.0,7220.0,2504.0,1229.0,1249.0,7992.0,3598.0
3,6,11,31,10744,702.0,915.0,190.0,961.0,4641.0,1964.0,798.0,573.0,5303.0,2607.0
3,6,12,27,14632,826.0,949.0,240.0,1275.0,6142.0,2378.0,1324.0,1498.0,7480.0,2676.0
3,6,12,28,12813,675.0,665.0,189.0,1180.0,5286.0,1623.0,1268.0,1927.0,6543.0,2305.0
3,6,13,32,22534,1450.0,2073.0,530.0,1819.0,9079.0,4651.0,1974.0,958.0,11214.0,4940.0
3,6,14,29,9970,407.0,554.0,160.0,707.0,2098.0,1073.0,1153.0,3818.0,5400.0,1165.0
3,6,14,30,3965,338.0,427.0,111.0,405.0,1021.0,416.0,406.0,841.0,1974.0,1359.0
3,6,14,34,6373,382.0,463.0,94.0,527.0,2788.0,938.0,615.0,566.0,3171.0,1355.0
3,6,14,35,4063,243.0,258.0,68.0,427.0,1621.0,512.0,434.0,500.0,2044.0,888.0
3,6,14,41,2825,275.0,478.0,101.0,154.0,953.0,464.0,165.0,235.0,1416.0,438.0
3,7,15,36,11328,716.0,1054.0,310.0,1057.0,4407.0,2216.0,1046.0,522.0,5547.0,2877.0
3,7,15,37,15930,1171.0,1381.0,426.0,1254.0,6118.0,2907.0,1627.0,1046.0,7867.0,3909.0
3,7,16,33,3188,175.0,259.0,67.0,256.0,1006.0,381.0,410.0,634.0,1576.0,700.0
3,7,16,38,17612,1205.0,1578.0,425.0,1519.0,6905.0,3166.0,1580.0,1234.0,8884.0,3870.0
3,7,16,39,12823,823.0,1352.0,382.0,981.0,4472.0,2493.0,1320.0,1000.0,6459.0,2253.0
4,1,1,1,10765,575.0,756.0,221.0,1143.0,2875.0,1406.0,1431.0,2358.0,5517.0,3146.0
4,1,1,2,783,25.0,63.0,15.0,89.0,193.0,91.0,122.0,185.0,261.0,270.0
4,1,1,3,7855,539.0,780.0,213.0,716.0,1869.0,1044.0,1003.0,1691.0,4143.0,2206.0
4,2,2,4,178,0.0,34.0,15.0,12.0,27.0,37.0,19.0,34.0,94.0,41.0
4,2,2,5,1304,42.0,105.0,27.0,127.0,247.0,189.0,216.0,351.0,647.0,188.0
4,2,2,6,2832,127.0,145.0,34.0,145.0,533.0,268.0,340.0,1240.0,1521.0,583.0
4,2,2,7,2569,101.0,173.0,70.0,214.0,526.0,404.0,407.0,674.0,1341.0,480.0
4,2,2,8,2963,120.0,293.0,115.0,265.0,422.0,457.0,469.0,822.0,1496.0,426.0
4,2,2,9,3140,110.0,270.0,87.0,647.0,676.0,350.0,362.0,638.0,1556.0,934.0
4,2,3,10,806,58.0,51.0,25.0,212.0,239.0,57.0,54.0,110.0,387.0,461.0
4,2,3,11,14745,613.0,952.0,332.0,1374.0,3100.0,1978.0,1974.0,4422.0,7739.0,2809.0
4,2,3,12,5573,261.0,404.0,125.0,451.0,1201.0,713.0,805.0,1613.0,2885.0,1149.0
4,2,3,13,7212,344.0,406.0,106.0,900.0,2017.0,875.0,1004.0,1560.0,3751.0,1679.0
4,2,3,14,6,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0
4,3,4,15,3329,149.0,151.0,46.0,415.0,1081.0,380.0,367.0,740.0,1635.0,1372.0
4,3,4,16,10334,591.0,778.0,288.0,1141.0,2852.0,1472.0,1482.0,1730.0,5329.0,2721.0
4,3,4,17,10786,542.0,700.0,220.0,1058.0,3010.0,1494.0,1559.0,2203.0,5593.0,2460.0
4,3,5,18,9637,462.0,504.0,146.0,1142.0,3047.0,1267.0,1481.0,1588.0,4903.0,2713.0
4,3,5,19,5930,302.0,366.0,97.0,670.0,2073.0,736.0,770.0,916.0,2908.0,1666.0
4,3,6,20,8859,408.0,515.0,153.0,859.0,2553.0,1176.0,1229.0,1966.0,4573.0,2385.0
4,3,6,21,3429,148.0,192.0,51.0,475.0,1338.0,410.0,410.0,405.0,1598.0,1278.0
4,3,6,22,10811,565.0,613.0,201.0,1096.0,3159.0,1425.0,1443.0,2309.0,5495.0,3077.0
4,3,6,23,5157,279.0,302.0,90.0,549.0,1731.0,640.0,620.0,946.0,2658.0,1713.0
4,3,7,24,6488,274.0,358.0,128.0,626.0,1621.0,802.0,938.0,1741.0,3451.0,1510.0
4,3,7,25,12142,589.0,723.0,256.0,1300.0,3519.0,1670.0,1817.0,2268.0,6166.0,3153.0
4,3,7,26,5641,261.0,334.0,111.0,541.0,1426.0,829.0,809.0,1330.0,2909.0,1535.0
4,3,8,27,12155,571.0,682.0,226.0,1434.0,3790.0,1647.0,1648.0,2157.0,5952.0,4327.0
4,3,8,28,9538,404.0,444.0,158.0,1027.0,2738.0,1341.0,1438.0,1988.0,4786.0,2849.0
4,3,9,29,5964,234.0,374.0,112.0,484.0,1604.0,855.0,981.0,1320.0,3063.0,1567.0
4,3,9,30,5597,241.0,310.0,114.0,432.0,1306.0,856.0,933.0,1405.0,2737.0,1601.0
4,3,9,31,3581,164.0,237.0,45.0,285.0,1021.0,502.0,543.0,784.0,1719.0,1359.0
4,3,10,32,15602,729.0,866.0,284.0,1394.0,4193.0,2116.0,2220.0,3800.0,7967.0,4062.0
4,4,11,33,110,0.0,0.0,0.0,19.0,45.0,24.0,13.0,9.0,39.0,61.0
4,4,11,34,5470,282.0,459.0,154.0,415.0,1152.0,762.0,691.0,1555.0,2832.0,1285.0
4,4,11,35,2786,150.0,211.0,86.0,178.0,450.0,377.0,409.0,925.0,1466.0,555.0
4,4,11,36,3173,159.0,235.0,90.0,204.0,532.0,442.0,471.0,1040.0,1697.0,617.0
4,4,11,37,8264,385.0,528.0,140.0,769.0,2036.0,1136.0,1205.0,2065.0,4388.0,1809.0
4,4,12,38,6081,337.0,506.0,139.0,499.0,1215.0,820.0,791.0,1774.0,3283.0,1049.0
4,4,12,39,1038,86.0,78.0,24.0,105.0,459.0,89.0,88.0,109.0,489.0,462.0
4,4,12,40,1513,50.0,120.0,36.0,126.0,178.0,225.0,207.0,571.0,819.0,221.0
4,4,12,41,7023,299.0,461.0,160.0,553.0,1320.0,1008.0,1088.0,2134.0,3828.0,1040.0
4,4,13,42,4178,177.0,239.0,63.0,263.0,828.0,477.0,660.0,1471.0,2230.0,850.0
4,4,13,43,3574,169.0,233.0,60.0,303.0,790.0,501.0,540.0,978.0,1910.0,590.0
4,4,13,44,10593,497.0,689.0,245.0,938.0,2269.0,1542.0,1622.0,2791.0,5716.0,1719.0
4,5,14,45,6496,359.0,424.0,134.0,655.0,1762.0,852.0,941.0,1369.0,3390.0,1602.0
4,5,14,46,11048,507.0,698.0,221.0,922.0,2921.0,1430.0,1629.0,2720.0,5631.0,2913.0
4,5,14,47,5283,213.0,287.0,103.0,493.0,1276.0,692.0,790.0,1429.0,2749.0,1312.0
4,5,14,48,9334,404.0,489.0,144.0,792.0,2462.0,1350.0,1410.0,2283.0,4668.0,2818.0
4,5,15,49,4715,301.0,338.0,104.0,510.0,1409.0,643.0,587.0,823.0,2368.0,1354.0
4,5,15,50,5625,259.0,386.0,112.0,620.0,1596.0,798.0,819.0,1035.0,2848.0,1447.0
4,5,15,51,4436,226.0,302.0,112.0,465.0,1256.0,546.0,661.0,868.0,2253.0,1122.0
4,5,16,52,9834,463.0,598.0,212.0,911.0,2479.0,1348.0,1436.0,2387.0,5163.0,2418.0
4,5,16,53,6913,268.0,415.0,119.0,622.0,1735.0,973.0,1033.0,1748.0,3469.0,1805.0
4,5,16,54,3071,114.0,160.0,44.0,277.0,836.0,383.0,415.0,842.0,1613.0,695.0
4,5,16,55,7489,387.0,540.0,148.0,748.0,2271.0,999.0,968.0,1428.0,3758.0,1947.0
4,5,16,56,7572,336.0,576.0,183.0,745.0,2094.0,1050.0,1054.0,1534.0,3894.0,1449.0
4,6,17,57,62,0.0,3.0,3.0,9.0,6.0,14.0,14.0,13.0,19.0,15.0
5,1,1,1,10672,687.0,870.0,271.0,924.0,2576.0,1290.0,1436.0,2618.0,5596.0,1582.0
5,1,1,2,8500,648.0,582.0,138.0,946.0,2345.0,899.0,1057.0,1885.0,4388.0,1949.0
5,1,1,3,7608,356.0,521.0,177.0,663.0,1628.0,988.0,1278.0,1997.0,3899.0,707.0
5,1,2,4,3619,232.0,451.0,147.0,377.0,714.0,362.0,437.0,899.0,1939.0,901.0
5,1,2,5,2314,85.0,153.0,65.0,274.0,500.0,337.0,492.0,408.0,1196.0,245.0
5,1,2,6,10703,736.0,1016.0,312.0,1012.0,2403.0,1256.0,1368.0,2600.0,5514.0,2608.0
5,1,2,7,11547,721.0,1173.0,360.0,1136.0,2638.0,1443.0,1550.0,2526.0,6004.0,2771.0
5,1,2,8,7709,442.0,614.0,142.0,832.0,2212.0,1015.0,1053.0,1399.0,3962.0,1783.0
5,1,2,9,6068,286.0,432.0,158.0,545.0,1224.0,844.0,965.0,1614.0,3062.0,994.0
5,1,3,10,4025,238.0,331.0,96.0,485.0,1134.0,521.0,548.0,672.0,2020.0,1046.0
5,1,3,11,5756,342.0,568.0,204.0,522.0,1283.0,673.0,617.0,1547.0,3027.0,1525.0
5,1,3,12,7335,523.0,740.0,180.0,947.0,2331.0,914.0,842.0,858.0,3447.0,3136.0
5,1,3,13,6753,435.0,529.0,173.0,843.0,2006.0,907.0,906.0,954.0,3279.0,1952.0
5,1,3,14,12340,759.0,872.0,282.0,1381.0,3568.0,1647.0,1710.0,2121.0,6258.0,2827.0
5,1,3,39,957,101.0,169.0,42.0,110.0,270.0,107.0,53.0,105.0,448.0,596.0
5,2,4,15,3839,185.0,335.0,121.0,408.0,622.0,663.0,878.0,627.0,1899.0,255.0
5,2,4,16,1694,56.0,91.0,33.0,133.0,322.0,221.0,288.0,550.0,880.0,29.0
5,2,4,17,5780,258.0,429.0,154.0,544.0,1091.0,816.0,1008.0,1480.0,2888.0,829.0
5,2,4,18,4386,275.0,438.0,140.0,472.0,1029.0,538.0,481.0,1013.0,2209.0,759.0
5,2,4,19,7200,487.0,638.0,159.0,612.0,1656.0,796.0,907.0,1945.0,3846.0,1271.0
5,2,4,20,1170,84.0,136.0,24.0,144.0,282.0,171.0,194.0,135.0,578.0,111.0
5,2,5,21,3254,204.0,357.0,114.0,362.0,698.0,526.0,480.0,513.0,1683.0,365.0
5,2,5,22,7571,545.0,930.0,247.0,731.0,1813.0,937.0,916.0,1452.0,3886.0,2401.0
5,2,5,23,12398,1050.0,1677.0,534.0,1348.0,2860.0,1454.0,1299.0,2176.0,6374.0,4093.0
5,2,5,24,6241,311.0,367.0,116.0,508.0,1125.0,721.0,1054.0,2039.0,3253.0,744.0
5,2,6,25,7858,442.0,489.0,162.0,876.0,2092.0,930.0,998.0,1869.0,4009.0,1910.0
5,2,6,26,18268,990.0,1304.0,402.0,2004.0,5133.0,2504.0,2558.0,3373.0,9202.0,4283.0
5,2,6,27,4453,284.0,442.0,149.0,517.0,1080.0,564.0,608.0,809.0,2175.0,1344.0
5,2,6,28,2003,107.0,162.0,49.0,121.0,365.0,218.0,307.0,674.0,1114.0,251.0
5,2,6,29,4436,161.0,224.0,92.0,266.0,642.0,562.0,705.0,1784.0,2320.0,339.0
5,3,7,30,4608,413.0,534.0,175.0,495.0,1303.0,694.0,500.0,494.0,2317.0,908.0
5,3,7,31,11885,723.0,924.0,270.0,1137.0,2974.0,1465.0,1722.0,2670.0,6226.0,2653.0
5,3,8,32,12254,746.0,1088.0,305.0,1417.0,3335.0,1579.0,1566.0,2218.0,6045.0,3395.0
5,3,8,33,486,23.0,30.0,12.0,38.0,148.0,64.0,67.0,104.0,250.0,131.0
5,4,9,34,3198,127.0,258.0,105.0,251.0,448.0,418.0,580.0,1011.0,1602.0,249.0
5,4,9,35,444,15.0,30.0,9.0,37.0,83.0,70.0,74.0,126.0,219.0,70.0
5,4,9,36,10315,680.0,1195.0,368.0,747.0,1888.0,1656.0,1496.0,2285.0,5227.0,619.0
5,4,9,37,2198,91.0,172.0,59.0,141.0,300.0,284.0,389.0,762.0,1115.0,142.0
5,4,9,38,3682,186.0,339.0,109.0,238.0,538.0,456.0,569.0,1247.0,1901.0,222.0
6,1,1,1,6988,274.0,483.0,181.0,691.0,1341.0,933.0,979.0,2106.0,3777.0,959.0
6,1,1,2,8808,510.0,620.0,170.0,840.0,2546.0,1137.0,1280.0,1705.0,4617.0,1721.0
6,1,1,3,6281,365.0,404.0,153.0,604.0,1797.0,888.0,846.0,1224.0,3355.0,1053.0
6,1,2,4,6887,327.0,463.0,169.0,712.0,1746.0,930.0,988.0,1552.0,3569.0,1274.0
6,1,2,5,9881,579.0,681.0,202.0,1008.0,2681.0,1306.0,1453.0,1971.0,5181.0,1718.0
6,1,2,6,7694,380.0,542.0,173.0,689.0,1908.0,998.0,1071.0,1933.0,4129.0,1227.0
6,1,2,7,8008,461.0,500.0,176.0,791.0,2209.0,1007.0,1115.0,1749.0,4199.0,1478.0
6,1,2,8,6824,367.0,425.0,123.0,688.0,1899.0,886.0,973.0,1463.0,3478.0,1120.0
6,1,2,9,9339,539.0,587.0,149.0,906.0,2742.0,1216.0,1291.0,1909.0,5010.0,1797.0
6,1,2,10,4868,263.0,354.0,89.0,413.0,1302.0,657.0,746.0,1044.0,2571.0,759.0
6,2,3,1,4937,240.0,365.0,119.0,387.0,987.0,660.0,679.0,1500.0,2596.0,566.0
6,2,3,2,6097,331.0,414.0,159.0,534.0,1322.0,746.0,814.0,1777.0,3131.0,1138.0
6,2,3,3,7410,410.0,490.0,128.0,627.0,2104.0,938.0,1109.0,1604.0,3957.0,1257.0
6,2,3,4,7313,453.0,482.0,138.0,696.0,1889.0,1010.0,1026.0,1619.0,3842.0,1116.0
6,2,3,5,11399,584.0,947.0,245.0,1190.0,2635.0,1396.0,1554.0,2848.0,6056.0,2178.0
6,2,3,6,6402,300.0,493.0,141.0,528.0,1134.0,939.0,1046.0,1821.0,3325.0,577.0
6,2,4,7,4636,233.0,404.0,99.0,487.0,1143.0,491.0,556.0,1223.0,2353.0,1223.0
6,2,4,8,7055,373.0,554.0,189.0,581.0,1460.0,940.0,1025.0,1933.0,3690.0,1109.0
6,2,4,9,8349,403.0,621.0,219.0,703.0,1676.0,1085.0,1122.0,2520.0,4459.0,1226.0
6,2,4,10,7062,349.0,550.0,187.0,624.0,1344.0,969.0,1056.0,1983.0,3721.0,899.0
